serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2010-06388,,彼方的真逆.第1期,Chinese,雨鳥,雨鳥著郭秋紅譯,天下出版(國際),978-988-8031-17-7,,,$,30.00,,,,,,香港,2010,,,
2010-03331,,忠孝廉恥勇,Chinese,徐麗虹編,徐麗虹編著胡雪咏繪圖,新雅文化事業,978-962-08-5143-8,,,$,35.00,,,,,,香港,2010,,中華傳統美德故事系列,
2010-06403,,怪物王女. 10,Chinese,光永康則,光永康則著張志剛譯,天下出版(國際)香港中文版,978-988-8031-35-1,,,$,35.00,,,,,,香港,2010,,,
2010-05993,,招商局國際有限公司2009年報,Chinese,,,招商局國際有限公司,,,,,,,,,,,香港,2010,,,
2010-03241,When the school bell rings,放學I笠U,Chinese,Mr. C編,Mr. C編著,知出版,978-988-18763-0-0,,,$,25.00,,,,,,香港,2010,,小小笑話; 4,
2010-06938,,於是:搬石你沿街看節日的燈飾,Chinese,飲江,飲江著,文化工房,978-988-18781-1-3,,,$,88.00,,,,,,香港,2010,,,
2010-04484,Ming Taizu’s ideas on statecraft and their implementation,明太祖的治國理念及其實踐,Chinese,,朱鴻林編,中文大學出版社,978-962-996-427-6,,,$,135.00,,,,,,香港,2010,,,
2010-05507,,易命,Chinese,樓雨晴,樓雨晴著,星河,978-988-219-212-6,,,$,40.00,,,,,,香港,2010,,尋夢園系列; 1385,
2010-04112,,"易經講堂. 2,乾、坤、屯三卦闡微",Chinese,黃漢立,黃漢立著,三聯,978-962-04-2921-7,,,$,128.00,,,,,,香港,2010,,附MP3光碟1隻,
2010-06525,,昏睡果,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-19-0,,,$,35.00,,,,,,香港,2009,,喜羊羊與灰太狼; 27,
2010-05201,Lingering in the wind,林風未眠,Chinese,,何敏文編劇,R & D劇場,,,,,,,,,,,香港,2010,21厘米72頁插圖,,
2010-06798,,林風眠作品集,Chinese,,柳和清主編,大山文化,978-988-18117-8-3,,精裝,$,350.00,,,,,,香港,2010,,,
2010-05180,,東井圓佛會十二周年紀念特刊,Chinese,,,東井圓佛會,978-988-99376-9-0,,,,,,,,,,香港,2009,,,
2010-06008,,東方海外(國際)有限公司2009年年報,Chinese,,,東方海外(國際)有限公司,,,,,,,,,,,香港,2010,,,
2010-05258,,東西方的接觸,Chinese,,郭達亮等編,齡記,978-962-610-369-2,,,$,52.00,,,,,,香港,2010,,漫遊世界史專題系列,
2010-03385,,東京大阪:慳錢鐵道遊Easy go ！,Chinese,Sammie L編,Sammie L編著,跨版生活圖書2010-11年足料便攜版,978-988-18415-5-1,,,$,68.00,,,,,,香港,2009,,,
2010-06779,,東京郊區食玩買終極天書,Chinese,張元李碩邦,張元李碩邦著,長空出版11-12全新Update版,978-988-19044-8-5,,,$,98.00,,,,,,香港,2010,,長空自遊系列; 012,
2010-05166,,東莞美術大展第二屆陽光城市油畫專題美術創作展作品集,Chinese,,黃澤森主編,香港藝苑,,,,,,,,,,,香港,2010,30厘米115頁彩色插圖內容以簡體字排版ISBN 978-988-18375-7-8 (精裝) :,,
2010-04423,,"武士兔之道. 1,小兔蹦蹦跳蹦蹦跳小兔",Chinese,福島鉄平,福島鉄平著甲斐譯,文化傳信香港中文版,978-988-8008-38-4,,,$,30.00,,,,,,香港,2010,,,
2010-04424,,"武士兔之道. 2,笑臉的泉源",Chinese,福島鉄平,福島鉄平著甲斐譯,文化傳信香港中文版,978-988-8008-59-9,,,$,30.00,,,,,,香港,2010,,,
2010-04425,,"武士兔之道. 3,兔鯱瓦的想法",Chinese,福島鉄平,福島鉄平著甲斐譯,文化傳信香港中文版,978-988-8024-42-1,,,$,30.00,,,,,,香港,2010,,,
2010-06433,,"武士兔之道. 4,二人獨處之日",Chinese,福島鉄平,福島鉄平著林麗嘉譯,文化傳信香港中文版,978-988-8049-94-3,,,$,30.00,,,,,,香港,2010,,,
2010-06434,,"武士兔之道. 5, 「大天下御前比試」預賽開始！！",Chinese,福島鉄平,福島鉄平著林麗嘉譯,文化傳信香港中文版,978-988-8050-27-7,,,$,30.00,,,,,,香港,2010,,,
2010-04421,,"武術學神. 5,閃武學園激鬥傳:閃新會，落幕！！",Chinese,坂本裕次郎,坂本裕次郎著鍾阜康譯,文化傳信香港中文版,978-988-8049-09-7,,,$,30.00,,,,,,香港,2010,,,
2010-04422,,武術學神.黎明的炎刃王,Chinese,坂本裕次郎,坂本裕次郎著吳志成譯,文化傳信香港中文版,978-962-8988-33-4,,,$,30.00,,,,,,香港,2010,,,
2010-05308,,"武道狂之詩.卷5,高手盟約",Chinese,喬靖夫,喬靖夫著,天行者,978-988-18624-5-7,,,$,68.00,,,,,,香港,2010,,狼派小說; 08,
2010-05304,,武靈士三國志. 8真壁太陽原作河柳乃助作畫李靜琪,Chinese,,譯,玉皇朝出版香港中文版,978-988-8047-71-0,,,$,30.00,,,,,,香港,2010,,,
2010-03421,,河南省中國畫名家邀請展作品集,Chinese,,黃澤森主編,香港藝苑,,,,,,,,,,,香港,2010,30厘米80頁彩色插圖(現當代藝術家叢書)內容以簡體字排版ISBN 978-988-18375-5-4 (精裝) :,,
2010-06069,,法中女子足球部,Chinese,桃默,桃默著Christine E.T插圖,山邊,978-962-923-330-3,,,$,48.00,,,,,,香港,2010,,飛躍青春系列,
2010-03308,,法式長棍麵包的烘焙技術,Chinese,旭屋出版,旭屋出版著曾鑠惠譯,萬里機構.萬里書店,978-962-14-4202-4,,,$,118.00,,,,,,香港,2009,,Super chef book,
2010-05250,,法國大革命,Chinese,,郭達亮等編,齡記,978-962-610-361-6,,,$,52.00,,,,,,香港,2010,,漫遊世界史專題系列,
2010-03344,"Paris, France",法國巴黎,Chinese,,孫啟元編,郭良蕙新事業,978-988-18789-9-1,,,$,48.00,,,,,,香港,2010,,出境遊指南,
2010-05214,Cause of death. II,"法醫鑑證實錄. II,不能說的真相",Chinese,法醫龍博士,法醫龍博士著,文化會社,978-988-18727-9-1,,,$,69.00,,,,,,香港,2009,,Discovery好字為知,
2010-06892,Prince of Persia,波斯王子:超時空之戰,Chinese,,潘宏飛編,新雅文化事業,978-962-08-5189-6,,,$,48.00,,,,,,香港,2010,,迪士尼電影故事,
2010-06704,Bordeaux,波爾多:右岸極品醇釀,Chinese,麥萃才,麥萃才著,萬里機構.萬里書店,978-962-14-4120-1,,,$,98.00,,,,,,香港,2010,,,
2010-04163,The rose on the rug,爸爸的玫瑰,Chinese,Ebrahim Hassanbeigi,Ebrahim Hassanbeigi著Mitra Abdollahi圖黃雅文編,木棉樹,978-988-8015-48-1,,,$,35.00,,,,,,香港,2010,,彩圖故事系列,
2010-03867,,牧師？ Pastor?,Chinese,Eero Huovinen,Eero Huovinen著黃占竹譯,道聲再版,978-962-380-287-1,,,$,88.00,,,,,,香港,2010,,,
2010-05170,Feeding the sheep of God,牧養神的群羊,Chinese,何衛中,何衛中著,金燈臺,978-962-7597-51-3,,,,,,,,,,香港,2010,,內容以簡體字排版,
2010-05171,Feeding the sheep of God,牧養神的群羊,Chinese,何衛中,何衛中著,金燈臺,978-962-7597-50-6,,,,,,,,,,香港,2010,,,
2010-04253,,牧歸:西邊風百首古風欣賞,Chinese,張志剛,張志剛著,中國國際出版社,978-988-18013-0-2,,,$,28.00,,,,,,香港,2009,,內容以簡體字排版,
2010-04804,,"物理探知實驗手冊. 5,放射現象和核能",Chinese,鍾錦堂黃耀輝,鍾錦堂黃耀輝著,時信出版(香港),978-988-218-189-2,,,$,30.00,,,,,,香港,2010,,,
2010-04805,,"物理探知實驗手冊. 5,放射現象和核能.教師手冊",Chinese,鍾錦堂黃耀輝,鍾錦堂黃耀輝著,時信出版(香港),978-988-218-204-2,,,,,,,,,,香港,2010,,,
2010-05476,,物象天真．方楚雄小品集,Chinese,,,中國文化藝術出版社,978988-99533-9-3,,,$,138.00,,,,,,香港,2009,,內容以簡體字排版,
2010-06695,Doggie treats,狗狗愛美食,Chinese,Fiona編,Fiona編著,萬里機構.飲食天地,978-962-14-4194-2,,,$,78.00,,,,,,香港,2010,,中英對照,
2010-04164,The fox and the moon,狐狸的月亮,Chinese,Anahita Taymourian,Anahita Taymourian著及圖黃雅文編,木棉樹,978-988-8015-49-8,,,$,33.00,,,,,,香港,2010,,彩圖故事系列,
2010-04387,,狐狸新娘. 2,Chinese,高木聰,高木聰著王斌譯,天下出版(國際)香港中文版,978-988-8030-14-9,,,$,30.00,,,,,,香港,2010,,,
2010-06942,,玩具王國,Chinese,耿啟文,耿啟文著,一漫年,978-988-19060-6-9,,,$,48.00,,,,,,香港,2010,21厘米164頁彩色插圖,特務喜羊羊; 7,
2010-05552,Player collection,玩家．收藏,Chinese,,張琴主編,中華出版社,978-988-99792-8-7,,,$,20.00,,,,,,香港,2010,,,
2010-06081,,玩轉左右腦,Chinese,課室教材編寫組編,課室教材編寫組編著,課室教材,978-988-212-676-3,,,$,15.00,,,,,,香港,2010,,,
2010-07030,,玩轉海陸空.物理篇,Chinese,香港科技大學理學院教育發展組,香港科技大學理學院教育發展組著,快樂書房,978-988-18914-7-1,,,$,60.00,,,,,,香港,2010,,,
2010-03552,The Maryknoll Sisters,玫瑰修女,Chinese,朱益宜,朱益宜著,公教報,978-988-17580-9-5,,,,,,,,,,香港,2010,,,
2010-04482,,玫瑰經:同瑪利亞一起默想基督,Chinese,Bartolino Bartolini,Bartolino Bartolini著Guerrino Pera插圖姚惠民編譯,良友之聲,978-988-18416-0-5,,,$,10.00,,,,,,香港,2010,,,
2010-05216,An Adriatic dream,盲點愛情,Chinese,熊羚,熊羚著,文化會社,978-988-18728-2-1,,,$,60.00,,,,,,香港,2010,,Times時代悅讀,
2010-05251,,直至二十世紀初香港的成長和發展,Chinese,,郭達亮等編,齡記,978-962-610-362-3,,,$,52.00,,,,,,香港,2010,,漫遊世界史專題系列,
2010-05189,"The way to excellency. 2, Keys & strategies for a Godly healthy church","直攀高峰. 2,建立合神心意的健康教會",Chinese,蘇穎智,蘇穎智著,全心,978-988-99315-7-5,,精裝,$,128.00,,,,,,香港,2010,,,
2010-06039,,社工先行者印記後篇:承先啟後,Chinese,,區潔盈主編,香港基督教服務處,978-988-18695-9-3,,,$,40.00,,,,,,香港,2010,,內容以簡體字排版,
2010-06665,,社長的筆記:邁向成功的142個關鍵密碼,Chinese,長谷川和廣,長谷川和廣著許慧貞譯,萬里機構.萬里書店,978-962-14-4328-1,,,$,58.00,,,,,,香港,2010,,Career職場力; 7,
2010-04447,,社長島耕作. 4,Chinese,弘兼憲史,弘兼憲史著鄭盈盈譯,文化傳信香港中文版,978-988-8049-29-5,,,$,35.00,,,,,,香港,2010,,,
2010-06443,,社長島耕作. 5,Chinese,弘兼憲史,弘兼憲史著鄭盈盈譯,文化傳信香港中文版,978-988-8050-26-0,,,$,35.00,,,,,,香港,2010,,,
2010-06053,,祂也是教會全體之首:歌羅西書講經記錄,Chinese,王國顯,王國顯著,天糧書室,978-962-8704-68-2,,,$,48.00,,,,,,香港,2010,,,
2010-03390,,股市追揸沽88訊號,Chinese,高俊權編,高俊權編著,跨版生活圖書,978-988-17900-0-2,,,$,68.00,,,,,,香港,2009,,,
2010-03887,,肩膀上的天使,Chinese,黃蓓佳,黃蓓佳著朱小儀插圖,木棉樹,978-988-8015-41-2,,,$,38.00,,,,,,香港,2010,,黃蓓佳長篇小說,
2010-06899,Mulan,花木蘭,Chinese,齊藤妙子編,齊藤妙子編著羅睿琪翻譯,新雅文化事業,,,,,,,,,,,香港,2010,14厘米31頁彩色插圖(迪士尼故事寶盒; 5) ISBN 978-962-08-5164-3 : $48.00 (全套,,
2010-06184,,花卉蟲魚,Chinese,高春明,高春明著,商務,978-962-07-5572-9,,精裝,$,138.00,,,,,,香港,2010,,中華元素圖典.傳統織繡紋樣,
2010-06446,,花田叔出城:花田貫太郎獨闖東京. 1,Chinese,岩重孝,岩重孝著陳嘉慧譯,文化傳信,978-988-8049-11-0,,,$,35.00,,,,,,香港,2010,,,
2010-03680,,花牌情緣. 6,Chinese,末次由紀,末次由紀著尤靜慧譯,東立香港中文版,978-986-10-4462-0,,,$,30.00,,,,,,香港,2010,,,
2010-06913,,花詩集韻,Chinese,湯國雲,湯國雲著,香港文藝出版社,978-988-18600-9-5,,,$,48.00,,,,,,香港,2010,,內容以簡體字排版,
2010-06386,,花與惡魔. 6,Chinese,音久無,音久無著劉清譯,天下出版(國際)香港中文版,978-988-8031-09-2,,,$,30.00,,,,,,香港,2010,,,
2010-03242,CG guys & BL gals,花樣宅男腐女,Chinese,Mr. C編,Mr. C編著,知出版,978-988-18763-8-6,,,$,25.00,,,,,,香港,2010,,小小笑話; 2,
2010-04752,,虎年通勝,Chinese,李居明,李居明著,栢寶投資,978-962-85193-2-3,,,$,48.00,,,,,,香港,2010,29厘米411頁插圖,,
2010-04751,,虎年運程,Chinese,李居明,李居明著,栢寶投資,978-962-85193-3-0,,,$,48.00,,,,,,香港,2009,,附六六賺房．至尊寶座小冊子,
2010-06548,,虎膽羊威:羊威篇,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-47-3,,,$,25.00,,,,,,香港,2010,,喜羊羊與灰太狼找不同,
2010-06547,,虎膽羊威:虎膽篇,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-46-6,,,$,25.00,,,,,,香港,2010,,喜羊羊與灰太狼找不同,
2010-06549,,虎膽羊威:填色動動腦,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-48-0,,,$,25.00,,,,,,香港,2010,,喜羊羊與灰太狼,
2010-06531,,虎膽羊威:電影故事,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-44-2,,,$,50.00,,,,,,香港,2010,,喜羊羊與灰太狼,
2010-06532,,虎膽羊威:電影漫畫,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-43-5,,,$,55.00,,,,,,香港,2010,,喜羊羊與灰太狼,
2010-06546,,虎膽羊威:電影繪本,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-45-9,,,$,30.00,,,,,,香港,2010,,喜羊羊與灰太狼,
2010-06550,,虎膽羊威:趣味學生字,Chinese,廣州原創動力畫設計有限公司原,廣州原創動力畫設計有限公司原著,小樹苗,978-988-8041-49-7,,,$,25.00,,,,,,香港,2010,,喜羊羊與灰太狼,
2010-03514,,邱鎮滬文章篇目,Chinese,,蘇瑤廣編,文化走廊,978-988-18933-3-8,,,$,22.00,,,,,,香港,2010,,內容以簡體字排版,
2010-03699,,"金田一少年之事件簿. 8,絞首學園殺人事件",Chinese,天樹征丸金成陽三郎原,天樹征丸金成陽三郎原著佐藤文也漫畫錢亞東譯,東立香港中文愛藏版,978-962-955-723-2,,,$,38.00,,,,,,香港,2010,,,
2010-03706,,"金田一少年之事件簿. 9,飛彈機關宅邸殺人事件",Chinese,天樹征丸金成陽三郎原,天樹征丸金成陽三郎原著佐藤文也漫畫何宜叡譯,東立香港中文愛藏版,978-962-955-727-0,,,$,38.00,,,,,,香港,2010,,,
2010-05964,,金沙中國有限公司2009年度報告,Chinese,,,金沙中國有限公司,,,,,,,,,,,香港,2010,,,
2010-04412,,金剛番長. 9,Chinese,鈴木央,鈴木央著苗嘉詠譯,文化傳信香港中文版,978-988-8049-98-1,,,$,30.00,,,,,,香港,2010,,,
2010-05366,,金剛禪法講義,Chinese,李玉明,李玉明著,香港文匯,978-962-374-424-9,,,$,68.00,,,,,,香港,2010,,內容以簡體字排版,
2010-05172,The light of golden lampstand : anthology of Rev. Paul Ho,金燈臺之光:何衛中牧師文集,Chinese,,,金燈臺,978-962-7597-49-0,,,$,120.00,,,,,,香港,2010,,,
2010-05490,Economic assassin,"金融刺客.卷1,世界貨幣",Chinese,黃洋達蘇勇鵬,黃洋達蘇勇鵬著,天行者,978-988-18624-1-9,,,$,78.00,,,,,,香港,2010,,超智小說; 01,
2010-03418,,金融海嘯下青年投資態度與行為模式調查報告書研究員蕭婉玲何思敏,Chinese,,,香港中華基督教青年會,978-988-19038-3-9,,,,,,,,,,香港,2010,,,
2010-05368,A study on the internal mechanism and the realizing approach of financial industry agglomeration,金融產業集聚的內在機理與實覝路徑研究,Chinese,張彥,張彥著,香港文匯,978-962-374-484-3,,,$,35.00,,,,,,香港,2009,,內容以簡體字排版,
2010-03849,,長河小學語文精練. 1上,Chinese,課室中文編寫組編,課室中文編寫組編著,長河最新修訂版,978-962-8999-55-2,,,$,47.50,,,,,,香港,2010,,,
2010-03850,,長河小學語文精練. 2上,Chinese,課室中文編寫組編,課室中文編寫組編著,長河最新修訂版,978-962-8999-56-9,,,$,47.50,,,,,,香港,2010,,,
2010-03851,,長河小學語文精練. 3上,Chinese,課室中文編寫組編,課室中文編寫組編著,長河最新修訂版,978-962-8999-57-6,,,$,47.50,,,,,,香港,2010,,,
2010-03852,,長河小學語文精練. 4上,Chinese,課室中文編寫組編,課室中文編寫組編著,長河最新修訂版,978-962-8999-58-3,,,$,47.50,,,,,,香港,2010,,,
2010-03853,,長河小學語文精練. 5上,Chinese,課室中文編寫組編,課室中文編寫組編著,長河最新修訂版,978-962-8999-59-0,,,$,47.50,,,,,,香港,2010,,,
2010-03854,,長河小學語文精練. 6上,Chinese,課室中文編寫組編,課室中文編寫組編著,長河最新修訂版,978-962-8999-60-6,,,$,47.50,,,,,,香港,2010,,,
2010-07042,,長河中一入學前中文科分類練習+模擬試卷.小6,Chinese,溫萬儀編,溫萬儀編著,長河最新修訂版,978-962-8999-76-7,,,$,62.50,,,,,,香港,2010,29厘米頁碼不一插圖,附鐳射光碟1隻,
2010-07043,,長河中一入學前數學科分類練習+模擬試卷.小6,Chinese,慧珠編,慧珠編著,長河最新修訂版,978-962-8999-54-5,,,$,62.50,,,,,,香港,2010,,香港學科測驗,
2010-07044,,長河初中中文綜合能力訓練.中1,Chinese,嚴漢基趙志娟編,嚴漢基趙志娟編著,長河最新修訂版,978-962-8999-71-2,,,$,77.50,,,,,,香港,2010,,附唯讀記憶光碟1隻,
2010-07045,,長河初中中文綜合能力訓練.中2,Chinese,嚴漢基趙志娟編,嚴漢基趙志娟編著,長河最新修訂版,978-962-8999-72-9,,,$,77.50,,,,,,香港,2010,,附唯讀記憶光碟1隻,
2010-07046,,長河初中中文綜合能力訓練.中3,Chinese,嚴漢基趙志娟編,嚴漢基趙志娟編著,長河最新修訂版,978-962-8999-73-6,,,$,77.50,,,,,,香港,2010,,附唯讀記憶光碟1隻,
2010-03840,,長青六十年:盛世回眸大吉天下,Chinese,長春市統計局,長春市統計局著,中國國際圖書,978-988-18710-5-3,,精裝,$,328.00,,,,,,香港,2009,,內容以簡體字排版,
2010-03873,,門徒培訓課程組長手冊,Chinese,,陸惠芬潘玉萍孫小慧編,中國宣道神學院,978-988-18113-6-3,,,$,20.00,,,,,,香港,2010,,,
2010-06897,Aladdin,阿拉丁,Chinese,齊藤妙子編,齊藤妙子編著羅睿琪翻譯,新雅文化事業,,,,,,,,,,,香港,2010,14厘米30頁彩色插圖(迪士尼故事寶盒; 5) ISBN 978-962-08-5162-9 : $48.00 (全套,,
2010-03832,,阿飛正菜傳,Chinese,鮑汁飛,鮑汁飛著,明窗,978-988-8027-01-9,,精裝,$,88.00,,,,,,香港,2009,,中英印對照,
2010-04835,,阿笨貓傳奇.銷售大法,Chinese,冰波,冰波著,洪波,978-962-671-509-3,,,$,49.00,,,,,,香港,2010,,,
2010-03339,Dubai United Arab Emirates,阿聯酋杜拜,Chinese,,孫啟元編,郭良蕙新事業2011年版,978-988-18789-7-7,,,$,48.00,,,,,,香港,2010,,旅遊通,
2010-03266,,"阿蘇搵食卡. 2,無敵小食",Chinese,蘇施黃,蘇施黃著,明窗,978-988-8027-11-8,,,$,68.00,,,,,,香港,2009,,,
2010-03539,,青春的證明,Chinese,李博,李博著,環球旅遊出版社,978-988-99844-8-9,,,CNY,56.00,,,,,,香港,2009,,內容以簡體字排版,
2010-04243,The frog prince,青蛙王子,Chinese,,,精英,978-988-8046-38-6,,,$,48.00,,,,,,香港,2010,,永恆經典童話,
2010-03170,,青蛙的好朋友,Chinese,姚釹,姚釹著洪波插圖,青田教育中心,978-988-8020-35-5,,,$,110.00,,,,,,香港,2009,,我愛讀叢書.第1輯; 5,
2010-03206,,青蛙的好朋友,Chinese,姚釹,姚釹著洪波插圖,青田教育中心,978-988-8020-71-3,,,$,110.00,,,,,,香港,2009,44厘米8頁彩色插圖,內容以簡體字排版,
2010-05083,"Republic of Kenya, Africa",非洲肯亞,Chinese,,孫啟元編,郭良蕙新事業,978-988-19115-6-8,,,$,48.00,,,,,,香港,2010,,出境遊指南,
2010-05081,"Egypt, Africe",非洲埃及,Chinese,,孫啟元編,郭良蕙新事業,978-988-19115-7-5,,,$,48.00,,,,,,香港,2010,,出境遊指南,
2010-03925,China trenchless technology總第1期(04.2010)香港香港新聞,非開挖技術,Chinese,,,,,2077-6519,,,Unpriced,,,,,,,,29厘米138頁插圖(部份彩色)雙月刊內容以簡體字排版,,
2010-06049,,非線性哲學漫談,Chinese,余季方,余季方著,新大陸,978-962-448-038-2,,,$,88.00,,,,,,香港,2010,29厘米378頁,內容以簡體字排版,
2010-05373,,亮度:《當代貴州》人物報導選2004-2008,Chinese,,當代貴州雜誌社編,香港文匯,,,,,,,,,,,香港,2009,"24厘米10, 3, 385頁(當代貴州雜誌社成立五周年系列叢書)內容以簡體字排版ISBN 978-962-374-421-8 : $285.00 (四冊",,
2010-06978,,信合六十年,Chinese,周邦彥,周邦彥著,北京文化,978-988-18531-2-7,,,$,32.00,,,,,,香港,2010,,內容以簡體字排版,
2010-03860,Christian watch word．2010,信徒箴言．2010 :靈修日記兩用手冊,Chinese,,Moravian Church in America編撰林麗卿編譯,道聲,978-962-380-280-2,,,$,36.00,,,,,,香港,2009,,,
2010-03861,Christian watch word．2010,信徒箴言．2010 :靈修日記兩用手冊,Chinese,,Moravian Church in America編撰林麗卿編譯,道聲教會名錄版,978-962-380-281-9,,,$,38.00,,,,,,香港,2009,,,
2010-03862,Christian watch word．2010,信徒箴言．2010 :靈修日記兩用手冊,Chinese,,Moravian Church in America編撰林麗卿編譯,道聲Desktop版,978-962-380-282-6,,,$,48.00,,,,,,香港,2009,,,
2010-06111,,信息技術環境下教學模式和教學方法的創新研究,Chinese,,黎永潮主編,中國評論學術,978-988-8051-41-0,,,CNY,30.00,,,,,,香港,2010,,內容以簡體字排版,
2010-05481,,信筆見真:關蔭沛的速寫藝術,Chinese,,,中國文化藝術出版社,978-988-18528-8-5,,,$,128.00,,,,,,香港,2010,,內容以簡體字排版,
2010-03859,Fortress introduction to the Lutheran confessions,信義宗信條導論,Chinese,Gunther Gassmann Scott Hendrix,Gunther Gassmann Scott Hendrix著樊應兒譯,道聲,978-962-380-279-6,,,$,138.00,,,,,,香港,2009,,,
2010-05595,,侯傳芳畫集,Chinese,,,中國美術,978-988-18351-3-0,,精裝,$,130.00,,,,,,香港,2010,,內容以簡體字排版,
2010-06657,,便秘．腹瀉與痔瘡,Chinese,秦惠基等編,秦惠基等編著,萬里機構.得利書局,978-962-14-4140-9,,,$,58.00,,,,,,香港,2010,,健康6+1,
2010-03683,,俠義少年王II :源平合戰. 3,Chinese,沢田博文,沢田博文著陳書萍譯,東立香港中文版,978-986-10-4593-1,,,$,30.00,,,,,,香港,2010,,,
2010-03698,,俠義少年王II :源平合戰. 4,Chinese,沢田博文,沢田博文著陳書萍譯,東立香港中文版,978-986-10-4594-8,,,$,30.00,,,,,,香港,2010,,,
2010-05988,,俊山五菱汽車集團有限公司二零零九年年報,Chinese,,,俊山五菱汽車集團有限公司,,,,,,,,,,,香港,2010,,,
2010-03271,,冠心病,Chinese,周作新李洪珊萬明友編,周作新李洪珊萬明友編著,萬里機構.得利書局,978-962-14-3990-1,,,$,58.00,,,,,,香港,2009,,健康6+1,
2010-05971,,冠君產業信託2009年報,Chinese,,,冠君產業信託,,,,,,,,,,,香港,2010,,,
2010-06185,,勁雨煦風,Chinese,唐家璇,唐家璇著,商務,978-962-07-5570-5,,平裝,,,,,精裝,$,190.00,香港,2009,,,
2010-04732,,勁食大賽,Chinese,,文健彭強強編繪,一漫年,978-988-19059-2-5,,,$,18.00,,,,,,香港,2010,,喜羊羊與灰太狼繪本童書; 49,
2010-05614,,勁歌金曲: 2010春經典金曲巡禮,Chinese,Tony Lam Andy Kwok編,Tony Lam Andy Kwok編著,金浪音樂中心,978-988-17479-4-5,,,$,75.00,,,,,,香港,2010,,,
2010-06702,,南洋最Hot辣醬,Chinese,李德全,李德全著,萬里機構.飲食天地,978-962-14-4211-6,,,$,88.00,,,,,,香港,2010,,,
2010-05489,,南美．藍美,Chinese,趙崇基,趙崇基著,天窗,978-988-19039-6-9,,,$,98.00,,,,,,香港,2010,,Travel ; 12,
2010-03560,,南海學正黃氏家譜,Chinese,,黃永傑主編,紅投資,978-988-8039-86-9,,,,,,,,,,香港,2010,,,
2010-06139,,南窗細語:林世誼作品集,Chinese,,,明文,978-988-8027-15-6,,,$,50.00,,,,,,香港,2010,,,
2010-07017,,南華Relaunch :透析香港marketing運作,Chinese,吳博林,吳博林著,經濟日報第二版,978-962-678-611-6,,,$,118.00,,,,,,香港,2010,,廣告101,
2010-06505,Antractric tracker李樂詩攝影,南極追蹤:地球氣候異變,Chinese,,,香港中國旅遊,978-962-8947-71-3,,,$,280.00,,,,,,香港,2010,29厘米191頁彩色插圖,中英對照,
2010-03593,,"南僑風雨.第2卷,抗日鋤奸.上冊",Chinese,陳宇鋒,陳宇鋒著,足印,,,,,,,,,,,香港,2010,21厘米510頁內容以簡體字排版ISBN 978-988-17301-6-9 : $55.00 (上、,,
2010-03594,,"南僑風雨.第2卷,抗日鋤奸.下冊",Chinese,陳宇鋒,陳宇鋒著,足印,,,,,,,,,,,香港,2010,21厘米511-1020頁內容以簡體字排版ISBN 978-988-17301-6-9 : $55.00 (上、,,
2010-04879,,南蠻不蠻:論珠江流域史前文化,Chinese,張鎮洪編,張鎮洪編著,中國評論學術,978-988-8051-22-9,,,CNY,38.00,,,,,,香港,2010,,內容以簡體字排版,
2010-05297,,咩咩的執事. 11,Chinese,宮城理子,宮城理子著黃倩婷譯,玉皇朝出版香港中文版,978-988-8047-59-8,,,$,30.00,,,,,,香港,2010,,,
2010-03616,Loneliness,品味寂寞,Chinese,區祥江,區祥江著,突破,978-962-8996-81-0,,,$,42.00,,,,,,香港,2010,,突破叢書.心靈地圖,
2010-05365,,品牌故事@香港,Chinese,,姚楠趙栩編及採寫,香港文匯,978-962-374-458-4,,,$,78.00,,,,,,香港,2009,,,
2010-05360,,品牌故事@澳門,Chinese,,何梅榮主編,香港文匯,978-962-374-427-0,,,$,128.00,,,,,,香港,2010,,附影音光碟1隻,
2010-05302,,哎吔神父初體驗. 11,Chinese,千明太郎,千明太郎著CL譯,玉皇朝出版香港中文版,978-988-8047-95-6,,,$,30.00,,,,,,香港,2010,,,
2010-05584,,垂釣真香,Chinese,程愛鴻,程愛鴻著,新譯中文,978-988-19100-0-4,,,$,18.00,,,,,,香港,2010,,內容以簡體字排版,
2010-06481,,奎師那:快樂的泉源.上卷A. C. Bhaktivedanta Swami Bhaktivedanta,Chinese,,梵文翻譯嘉娜娃英文翻譯2007香港巴帝維丹達書籍第二版,,962-8011-15-4,,精裝,,,,,,,,,,22厘米440頁彩色插圖,,
