serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2012-05920,"Map of Zhongshanshi, Zhuhaishi",中山市珠海市街道旅遊圖,Chinese,,,協文出版社最新版,978-962-8042-84-5,,,$,25.00,,,,,,香港,2012,55 x 84厘米摺成22 x 12厘米1幅地圖彩,中英對照,
2012-06589,,中文科系統評估綜合訓練(升級精華版). 1年級,Chinese,,,樂思教育出版有限公司,978-988-8115-84-6,,,$,62.00,,,,,,香港,2012,,附MP3光碟1隻,
2012-06590,,中文科系統評估綜合訓練(升級精華版). 2年級,Chinese,,,樂思教育出版有限公司,978-988-8115-85-3,,,$,62.00,,,,,,香港,2012,,附MP3光碟1隻,
2012-06591,,中文科系統評估綜合訓練(升級精華版). 3年級,Chinese,,,樂思教育出版有限公司,978-988-8115-86-0,,,$,62.00,,,,,,香港,2012,,附MP3光碟1隻,
2012-06592,,中文科系統評估綜合訓練(升級精華版). 4年級,Chinese,,,樂思教育出版有限公司,978-988-8115-87-7,,,$,62.00,,,,,,香港,2012,,附MP3光碟1隻,
2012-06593,,中文科系統評估綜合訓練(升級精華版). 5年級,Chinese,,,樂思教育出版有限公司,978-988-8115-88-4,,,$,62.00,,,,,,香港,2012,,附MP3光碟1隻,
2012-06594,,中文科系統評估綜合訓練(升級精華版). 6年級,Chinese,,,樂思教育出版有限公司,978-988-8115-89-1,,,$,62.00,,,,,,香港,2012,,附MP3光碟1隻,
2012-07440,,"中文夏日嘉年華:中學暑期作業. 1,中1升中2",Chinese,馮靜雯編,馮靜雯編著,香港教育圖書公司,978-988-8119-57-8,,,$,37.00,,,,,,香港,2012,,附鐳射光碟1隻及答案冊,
2012-07441,,"中文夏日嘉年華:中學暑期作業. 2,中2升中3",Chinese,馮靜雯編,馮靜雯編著,香港教育圖書公司,978-988-8119-58-5,,,$,37.00,,,,,,香港,2012,,附鐳射光碟1隻及答案冊,
2012-07442,,"中文夏日嘉年華:中學暑期作業. 3,中3升中4",Chinese,馮靜雯編,馮靜雯編著,香港教育圖書公司,978-988-8119-59-2,,,$,37.00,,,,,,香港,2012,,附鐳射光碟1隻及答案冊,
2012-05294,,中外運航運有限公司2011年報,Chinese,,,中外運航運有限公司,,,,,,,,,,,香港,2012,,,
2012-07080,,中西神話,Chinese,張學明,張學明著,中華書局(香港)有限公司,978-988-8148-38-7,,,$,78.00,,,,,,香港,2012,,,
2012-06300,China Arab commercial daily,中阿商報,Chinese,,,期香港香港中阿商報有限公司,,2226-5821,,$,60.00,,,,,,年第1,2012,43厘米71頁彩色插圖,,
2012-05108,,中信泰富有限公司二零一一年年報,Chinese,,,中信泰富有限公司,,,,,,,,,,,香港,2012,,,
2012-04799,,中信國際電訊集團有限公司2011年報,Chinese,,,中信國際電訊集團有限公司,,,,,,,,,,,香港,2012,,,
2012-05861,,中信銀行股份有限公司二零一一年年度報告,Chinese,,,中信銀行股份有限公司,,,,,,,,,,,香港,2012,,,
2012-04796,,中英街與沙頭角禁區,Chinese,,深圳市史志辦公室香港地方誌辦公室編纂,和平圖書有限公司,978-962-238-793-5,,,CNY,98.00,,,,,,香港,2012,,內容以簡體字排版,
2012-05774,Central China’s Lushan giant Buddha consecration ceremony,中原魯山大佛開光盛典,Chinese,王海水,王海水著,中國圖書出版社有限公司,978-988-16018-8-9,,,$,158.00,,,,,,香港,2012,,內容以簡體字排版,
2012-05344,,中國2009世界集郵展覽紀念戳(章)譜,Chinese,范勤志編,范勤志編著,中國郵史出版社,978-988-15726-6-0,,,$,30.00,,,,,,香港,2012,,內容以簡體字排版,
2012-04340,,中國天朝主義與香港,Chinese,陳冠中,陳冠中著,牛津大學出版社(中國)有限公司,978-0-19-398116-4,,,$,80.00,,,,,,香港,2012,,,
2012-05857,,中國心連心化肥有限公司二零一一年年報,Chinese,,,中國心連心化肥有限公司,,,,,,,,,,,香港,2012,,,
2012-06293,,中國水墨現場,Chinese,,楊維民主編,中國今日美術館出版社有限公司,978-988-15595-0-0,,,CNY,89.00,,,,,,香港,2012,,內容以簡體字排版,
2012-06568,,中國水墨畫欣賞:小畫家創作畫冊,Chinese,程子章等,程子章等著,香港耀能協會,978-962-8890-35-4,,,,,,,,,,香港,2012,,,
2012-06538,,中國古代建築師,Chinese,張欽楠,張欽楠著,三聯書店(香港)有限公司,978-962-04-2477-9,,,$,98.00,,,,,,香港,2012,,,
2012-06909,,,Chinese,中國史上的,中國史上的著名戰役麥勁生主編,天地圖書有限公司,978-988-219-807-4,,,$,108.00,,,,,,香港,2012,,,
2012-07655,,中國四季旅遊全攻略,Chinese,梅梅等,梅梅等著,坤輿出版社有限公司,978-988-15535-2-2,,,$,88.00,,,,,,香港,2011,,,
2012-06204,,中國民生銀行股份有限公司2011年年度報告,Chinese,,,中國民生銀行股份有限公司,,,,,,,,,,,香港,2012,,,
2012-05885,,中國石化上海石油化工股份有限公司2011年度業績報告,Chinese,,,中國石化上海石油化工股份有限公司,,,,,,,,,,,香港,2012,,,
2012-07007,,中國危機,Chinese,,胡舒立主編,天窗出版社有限公司,978-988-16124-4-1,,精裝,$,138.00,,,,,,香港,2012,,Mastermind ; 04,
2012-07310,,中國名優產品,Chinese,宋其海編,宋其海編著,中國文獻出版社,978-988-16048-4-2,,,,,,,,,,香港,2012,,內容以簡體字排版,
2012-05072,,中國典故來源,Chinese,周清順,周清順著,中國文化發展出版社,978-988-15698-4-4,,,$,26.80,,,,,,香港,2012,,內容以簡體字排版,
2012-05466,,中國姓名哲學:政治哲學視野中的真理與謬誤,Chinese,岳金波,岳金波著,北京圖書出版社,978-988-15774-5-0,,,$,56.00,,,,,,香港,2012,"23厘米3, 393頁",內容以簡體字排版,
2012-07563,,中國明星廚師創新菜,Chinese,,鍾寧主編,萬里機構.飲食天地出版社,978-962-14-4783-8,,,$,98.00,,,,,,香港,2012,,,
2012-05468,,中國易經哲學:政治哲學視野中的真理與謬誤,Chinese,岳金波,岳金波著,北京圖書出版社,978-988-15774-4-3,,,$,56.00,,,,,,香港,2011,"23厘米3, 644頁",內容以簡體字排版,
2012-05081,China Wulong Park,中國武隆公園,Chinese,,路長江蔡禹主編,中國圖書出版社有限公司,978-988-16018-4-1,,,$,178.00,,,,,,香港,2012,28厘米160頁彩色插圖,中英對照,
2012-04602,,中國的生日,Chinese,,,牛津大學出版社(中國)有限公司,978-0-19-397796-9,,,$,17.00,,,,,,香港,2012,,節日小書;國慶,
2012-05279,,中國陋俗,Chinese,徐鳳文王昆江,徐鳳文王昆江著,中華書局(香港)有限公司,978-988-8148-22-6,,,$,78.00,,,,,,香港,2012,,,
2012-05467,,中國風水哲學:政治哲學視野中的真理與謬誤,Chinese,岳金波,岳金波著,北京圖書出版社,978-988-15774-8-1,,,$,56.00,,,,,,香港,2012,"23厘米4, 460頁插圖",內容以簡體字排版,
2012-04800,,中國海外發展有限公司二零一一年年報,Chinese,,,中國海外發展有限公司,,,,,,,,,,,香港,2012,,,
2012-04706,,"中國海外發展有限公司股東周年大會通告及購回股份及發行股份之一般授權及重選董事及更換核數師之建議,二零一二年四月十三日",Chinese,,,中國海外發展有限公司,,,,,,,,,,,香港,2012,,,
2012-04791,,中國海洋石油有限公司二零一一年年報,Chinese,,,中國海洋石油有限公司,,,,,,,,,,,香港,2012,,,
2012-06934,,中國海關史論文集,Chinese,,吳倫霓霞何佩然主編1997香港香港中文大學崇基學院,,962-8216-06-6,,,$,180.00,,,,,,,,,崇基學術集刊,
2012-06935,,"中國教會大學文獻目錄. 1,中國教會大學歷史文獻綜覽",Chinese,,吳梓明梁元生主編1998香港香港中文大學崇基學院,,962-8216-05-8,,,$,120.00,,,,,,,,,崇基學院宗教研究叢書,
2012-06936,,"中國教會大學文獻目錄. 2,中國第二歷史檔案館館藏資料",Chinese,,吳梓明梁元生主編1996香港香港中文大學崇基學院,,962-8216-01-5,,,$,120.00,,,,,,,,,崇基學院宗教研究叢書,
2012-06937,,"中國教會大學文獻目錄. 3,華中師範大學檔案館館藏資料",Chinese,,吳梓明梁元生主編1997香港香港中文大學崇基學院,,962-8216-03-1,,,$,120.00,,,,,,,,,崇基學院宗教研究叢書,
2012-06938,,"中國教會大學文獻目錄. 4,華西醫科大學檔案館館藏資料",Chinese,,吳梓明梁元生主編1997香港香港中文大學崇基學院,,962-8216-02-3,,,$,120.00,,,,,,,,,崇基學院宗教研究叢書,
2012-06939,,"中國教會大學文獻目錄. 5,上海市檔案館館藏資料",Chinese,,吳梓明梁元生主編1998香港香港中文大學崇基學院,,962-8216-04-X,,,$,120.00,,,,,,,,,崇基學院宗教研究叢書,
2012-06717,,中國琵琶教程.下冊,Chinese,印玉文編,印玉文編著,香港博韻音樂出版社,978-962-645-012-3,,,$,150.00,,,,,,香港,2012,,附鐳射光碟1隻,
2012-05298,,中國畫家:王明增畫集,Chinese,,,中華出版社,978-988-99792-5-6,,,CNY,80.00,,,,,,香港,2012,,內容以簡體字排版,
2012-06053,,中國集郵圖書作者簡介,Chinese,,孫志民張寶寧編,中國郵史出版社,978-988-15726-3-9,,,$,60.00,,,,,,香港,2012,,內容以簡體字排版,
2012-05109,,中國新城鎮發展有限公司二零一一年年報,Chinese,,,中國新城鎮發展有限公司,,,,,,,,,,,香港,2012,,,
2012-06550,Chinese accounting system,中國會計管理手冊,Chinese,黃炘強,黃炘強著,博顥出版有限公司,978-988-15641-5-3,,,$,168.00,,,,,,香港,2012,,,
2012-04792,,中國當代名家翁真如畫集,Chinese,,,廖淑美,978-988-99354-4-3,,,$,300.00,,,,,,香港,2012,,內容以簡體字排版,
2012-06753,,中國當代藝術家:葉劍才中國畫作品,Chinese,,,中國文藝學術出版社有限公司,978-988-16044-7-7,,,$,86.00,,,,,,香港,2012,,內容以簡體字排版,
2012-05852,,中國農業銀行股份有限公司2011年度報告,Chinese,,,中國農業銀行股份有限公司,,,,,,,,,,,香港,2012,,內容以簡體字排版,
2012-07428,,中國語文模擬試卷,Chinese,周勤才編,周勤才編著,香港教育圖書公司,978-988-8117-56-7,,,$,96.00,,,,,,香港,2011,29厘米199頁插圖,附題解指引及鐳射光碟1隻,
2012-07429,,中國語文模擬試卷,Chinese,周勤才編,周勤才編著,香港教育圖書公司修訂版,978-988-8119-21-9,,,$,92.00,,,,,,香港,2012,29厘米199頁插圖,附題解指引及鐳射光碟1隻,
2012-07359,,中國語文模擬試卷(增潤試卷),Chinese,,,香港教育圖書公司2012年2月版,978-988-8119-34-9,,,$,92.00,,,,,,香港,2012,,全方位文憑應試系列,
2012-06179,,中國語文應試通.第3冊,Chinese,,璧華等編,勤達出版有限公司增印版,978-962-19-2276-2,,,$,100.00,,,,,,香港,2011,,,
2012-06843,,中國銀行股份有限公司2011年年度報告,Chinese,,,中國銀行股份有限公司,,,,,,,,,,,香港,2012,,內容以簡體字排版,
2012-06844,,中國銀行股份有限公司2011年年度報告,Chinese,,,中國銀行股份有限公司,,,,,,,,,,,香港,2012,,,
2012-04924,,"中國篇.卷7,三國爭霸",Chinese,方舒眉編,方舒眉編著馬星原漫畫,世紀文化有限公司,978-988-19587-5-4,,,$,65.00,,,,,,香港,2012,,白貓黑貓歷史大冒險,
2012-06207,,中國憲政改革可行性研究報告(全本),Chinese,張博樹,張博樹著,晨鐘書局,978-988-16203-1-6,,,$,108.00,,,,,,香港,2012,,中國轉型建設文庫,
2012-07205,12 persons I meet at midway station : case studies of changing careers in midlife,中途站:遇上12人:中年轉業個案研究,Chinese,張連生,張連生著,張連生,978-988-16125-8-8,,,$,80.00,,,,,,香港,2012,,,
2012-05187,,"中華文化.第1冊,琴棋書畫",Chinese,,姜軍碩阿蔚編文李海燕繪畫,小樹苗教育出版社有限公司,978-988-8125-27-2,,精裝,$,78.00,,,,,,香港,2011,,,
2012-05188,,"中華文化.第2冊,衣食住行",Chinese,,姜軍碩阿蔚編文李海燕繪畫,小樹苗教育出版社有限公司,978-988-8125-28-9,,精裝,$,78.00,,,,,,香港,2011,,,
2012-04269,,中電控股有限公司2011年報,Chinese,,,中電控股有限公司,,,,,,,,,,,香港,2012,,,
2012-06516,,中遠國際控股有限公司二零一一年年報,Chinese,,,中遠國際控股有限公司,,,,,,,,,,,香港,2012,,,
2012-06036,,中銀香港(控股)有限公司2011財務摘要報告,Chinese,,,中銀香港(控股)有限公司,,,,,,,,,,,香港,2012,,,
2012-06037,,中銀香港(控股)有限公司年報2011,Chinese,,,中銀香港(控股)有限公司,,,,,,,,,,,香港,2012,,,
2012-05418,,中學習作初稿,Chinese,,洪波姜鴻翔主編,洪波出版公司,978-962-671-573-4,,,$,58.00,,,,,,香港,2012,,,
2012-07643,,中醫求診實用指南,Chinese,孟景春編,孟景春編著,萬里機構.萬里書店,978-962-14-4821-7,,,$,78.00,,,,,,香港,2012,,,
2012-07616,,中藥調理實用指南,Chinese,郝近大,郝近大著,萬里機構.得利書局,978-962-14-4796-8,,,$,78.00,,,,,,香港,2012,,,
2012-06066,Wu Yuan calligraphy and painting works anthology,五原書畫作品選集,Chinese,,李惠泉主編,中國藝術家出版社,978-988-15775-7-3,,精裝,$,780.00,,,,,,香港,2011,,內容以簡體字排版,
2012-06878,,互動科學. 3A,Chinese,湯兆昇等,湯兆昇等著,培生教育出版亞洲有限公司第二版推廣本,978-988-224-297-5,,,,,,,,,,香港,2012,,,
2012-06881,,"互動科學. 3A,教師用書",Chinese,湯兆昇等,湯兆昇等著,培生教育出版亞洲有限公司第二版推廣本,978-988-00-6260-5,,,,,,,,,,香港,2012,,,
2012-06879,,互動科學. 3B,Chinese,湯兆昇等,湯兆昇等著,培生教育出版亞洲有限公司第二版推廣本,978-988-224-298-2,,,,,,,,,,香港,2012,,,
2012-06882,,"互動科學. 3B,教師用書",Chinese,湯兆昇等,湯兆昇等著,培生教育出版亞洲有限公司第二版推廣本,978-988-00-6248-3,,,,,,,,,,香港,2012,,,
2012-06880,,互動科學. 3C,Chinese,湯兆昇等,湯兆昇等著,培生教育出版亞洲有限公司第二版推廣本,978-988-224-299-9,,,,,,,,,,香港,2012,,,
2012-06883,,"互動科學. 3C,教師用書",Chinese,湯兆昇等,湯兆昇等著,培生教育出版亞洲有限公司第二版推廣本,978-988-00-6249-0,,,,,,,,,,香港,2012,,,
2012-06097,Vacation in Bangkok : a travel guide,今個假期遊曼谷,Chinese,黃照康,黃照康著,知出版社2012年最新版,978-988-8137-18-3,,,$,65.00,,,,,,香港,2011,,資深旅遊達人Sunny Wong專業導賞; 8,
2012-06096,Vacation in Fujian : a travel guide,今個假期遊福建,Chinese,黃照康,黃照康著,知出版社最新版2012-2013,978-988-8137-26-8,,,$,58.00,,,,,,香港,2012,,資深旅遊達人Sunny Wong專業導賞; 4,
2012-06120,On double human rights : a treatise on individualism & group harmony among men and between nature,仁道法學:論人類人權(雙人權),Chinese,范振汝,范振汝著,國際孫子兵法研究會有限公司,978-988-15849-9-1,,,$,98.00,,,,,,香港,2012,,內容以簡體字排版,
2012-05274,,六祖壇經,Chinese,,鍾芒主編陳秋平尚榮編譯,中華書局(香港)有限公司,978-988-8148-46-2,,,$,68.00,,,,,,香港,2012,,經典隨身讀,
2012-06130,,公主與三獸士. 4,Chinese,Miyuki蜜蜂,Miyuki蜜蜂著江荷偲譯,東立出版集團有限公司香港中文版,978-962-955-958-8,,,$,30.00,,,,,,香港,2012,,,
2012-05521,,分享的人生:一位大學教授的香港奮鬥故事,Chinese,游紹永,游紹永著,生活書房,978-988-15256-7-3,,,$,78.00,,,,,,香港,2012,,,
2012-06061,,化被草木:蘭馨人弘國學獻愛心書畫作品專場拍賣會,Chinese,,文林夫主編,中國藝術家出版社,978-988-15776-3-4,,,$,68.00,,,,,,香港,2012,,內容以簡體字排版,
2012-07636,The borrowers avenged,化險為夷的小矮人,Chinese,Mary Norton,Mary Norton著林小綠譯,萬里機構.萬里書店,978-962-14-4554-4,,,$,75.00,,,,,,香港,2012,,[借物者]系列; 5,
2012-07651,,升小選校王2013,Chinese,,金楠傑富編,萬里機構.萬里書店,978-962-14-4857-6,,,$,98.00,,,,,,香港,2012,,,
2012-05066,,"升呢父母. 2,識管教,孩子有品,爸媽不怒,全家享受",Chinese,蘇信超,蘇信超著,經濟日報出版社第二版,978-962-678-697-0,,,$,68.00,,,,,,香港,2012,,,
2012-04288,,反斗車王2 :特別版,Chinese,,,國際新標準出版社,978-988-19572-6-9,,,$,18.00,,,,,,香港,2011,,,
2012-04240,,反義詞,Chinese,,,PPP,978-988-8151-05-9,,,$,40.00,,,,,,香港,2011,20厘米13頁彩色插圖,部分內容以英文排版,
2012-04692,,太子黨風雲:王立軍事件引爆權爭驚雷,Chinese,王鈞編,王鈞編著,文化藝術出版社,978-988-16104-1-6,,,$,138.00,,,,,,香港,2012,,,
2012-04473,,太平軍戰略失誤初探,Chinese,白天,白天著,天地圖書有限公司,978-988-219-475-5,,,$,108.00,,,,,,香港,2012,,,
2012-05439,,太陽和月亮親吻,Chinese,唐國福,唐國福著,北京圖書出版社,978-988-15772-8-3,,,$,30.00,,,,,,香港,2012,,內容以簡體字排版,
2012-05313,,太極及正向為本紓解法:處理工作間的激烈行為及情緖,Chinese,徐煥光歐陽素華羅潔瑩編,徐煥光歐陽素華羅潔瑩編著,香港聖公會福利協會,978-962-7967-55-2,,,$,98.00,,,,,,香港,2012,,,
2012-07618,,太極拳在都市,Chinese,陳少華小月編,陳少華小月編著2010香港萬里機構.萬里書店,,978-962-14-4357-1,,,$,68.00,,,,,,,,,,
2012-06910,,天下卵,Chinese,馮唐,馮唐著,天地圖書有限公司,978-988-219-498-4,,,$,90.00,,,,,,香港,2012,,,
2012-05530,,天下徽商.創富人生,Chinese,,吳昌期周本立主編,華夏文化出版社,978-988-15550-2-1,,,$,38.00,,,,,,香港,2011,24厘米292頁插圖(部份彩色),內容以簡體字排版,
2012-04477,Tianda reports,天大報告.港澳觀察,Chinese,,,天地圖書有限公司,978-988-219-486-1,,精裝,$,188.00,,,,,,香港,2012,,天大報告年集,
2012-06294,,天子傳奇8蒼天霸皇創刊號(23.03.2012)香港玉皇朝出版有限公司,Chinese,,,,,2225-840X,,$,15.00,,,,,,,,28厘米38頁彩色插圖,,
2012-07482,,天子傳奇貳第1期(16.04.2012)香港玉皇朝出版有限公司潮珍版,Chinese,,,,,2227-362X,,$,20.00,,,,,,,,22厘米79頁彩色插圖,,
2012-04440,,"天才作家鈴鈴的秘密檔案. 3,雪酪女公爵之戀",Chinese,愛川櫻,愛川櫻著市井麻插晝珂辰譯,天苑文化,978-988-15380-6-2,,,$,48.00,,,,,,香港,2012,,Kadokawa Wing Books系列,
2012-07270,,天才惡少年. 9,Chinese,藤木俊,藤木俊著蔡妃甯譯,東立出版集團有限公司香港中文版,978-986-10-7852-6,,,$,30.00,,,,,,香港,2012,,,
2012-04921,,天竺巫師,Chinese,馬星原,馬星原著,世紀文化有限公司,978-988-15869-5-7,,,$,30.00,,,,,,香港,2012,,白貓黑貓數碼西遊系列,
2012-06519,,天津港發展控股有限公司2011年年報,Chinese,,,天津港發展控股有限公司,,,,,,,,,,,香港,2012,,,
2012-06921,,天降老公,Chinese,夙雲,夙雲著,星河出版社,978-988-219-554-7,,,$,45.00,,,,,,香港,2012,,尋夢園系列; 1528,
2012-07470,,天國小勇士,Chinese,,陳希芝撰文,漢語聖經協會有限公司,978-962-513-874-9,,,,,,,,,,香港,2011,,,
2012-07194,,孔融讓梨:培養禮讓的美德,Chinese,小紅花童書工作室編,小紅花童書工作室編著,人類文化香港公司漢語拼音版,978-988-16008-1-3,,,$,28.00,,,,,,香港,2012,,成長學習經典故事,
2012-04888,,少女之雛. 3,Chinese,楠桂,楠桂著C.L.譯,玉皇朝出版有限公司香港中文版,978-988-8088-95-9,,,$,30.00,,,,,,香港,2012,,,
2012-04861,,少年Readom. 4,Chinese,,西村繁男原案次原隆二作畫林光俊譯,玉皇朝出版有限公司香港中文版,978-988-8128-49-5,,,$,35.00,,,,,,香港,2012,,,
2012-04697,,"少林寺第8銅人.卷7,死神的氣息",Chinese,九把刀,九把刀原作邱福龍作品鄺彬強主編,福龍動漫畫有限公司珍藏合訂本,978-988-15820-7-2,,,$,35.00,,,,,,香港,2012,,,
2012-06547,,"少林寺第8銅人.卷8,轟爆七索",Chinese,九把刀,九把刀原作邱福龍作品鄺彬強主編,福龍動漫畫有限公司珍藏合訂本,978-988-15820-8-9,,,$,35.00,,,,,,香港,2012,,,
2012-06548,,"少林寺第8銅人.卷9,英雄隕落",Chinese,九把刀,九把刀原作邱福龍作品鄺彬強主編,福龍動漫畫有限公司珍藏合訂本,978-988-15820-9-6,,,$,35.00,,,,,,香港,2012,,,
2012-06549,,"少林寺第8銅人.卷10,辱",Chinese,九把刀,九把刀原作邱福龍作品鄺彬強主編,福龍動漫畫有限公司珍藏合訂本,978-988-16033-1-9,,,$,35.00,,,,,,香港,2012,,,
2012-07266,,少爺與保鑣. 4,Chinese,四位晴果,四位晴果著莊麗玲譯,東立出版集團有限公司香港中文版,978-986-10-7850-2,,,$,30.00,,,,,,香港,2012,,,
2012-05517,,"幻影籃球王. 15,我相信啊",Chinese,藤卷忠俊,藤卷忠俊著嚴思敏譯,正文社出版有限公司香港中文版,978-988-8152-02-5,,,$,30.00,,,,,,香港,2012,,,
2012-04839,,心之鑽石. 3,Chinese,新條真由,新條真由著黃倩婷譯,玉皇朝出版有限公司香港中文版,978-988-8128-19-8,,,$,30.00,,,,,,香港,2011,,,
2012-07640,,心事鑒定家,Chinese,果殼Guokr.com編,果殼Guokr.com編著,萬里機構.萬里書店,978-962-14-4864-4,,,$,78.00,,,,,,香港,2012,,,
2012-05762,Spiritual remedies : the only cure for mental illness,心病還須心藥醫,Chinese,索達吉堪布,索達吉堪布著,善慧文化傳播(香港)有限公司,978-988-19947-6-9,,,$,18.00,,,,,,香港,2011,21厘米176頁插圖,內容以簡體字排版,
2012-05318,,心理賈伯斯:比FBI更徹底看穿賈伯斯,Chinese,陳禹安,陳禹安著,香港中和出版有限公司,978-988-15882-4-1,,,$,98.00,,,,,,香港,2012,,,
2012-07641,,心理魔方88解,Chinese,郭軍鋒等編,郭軍鋒等編著,萬里機構.萬里書店,978-962-14-4819-4,,,$,88.00,,,,,,香港,2012,,,
2012-05262,,心跳回憶,Chinese,周潔,周潔著,明報出版社有限公司,978-988-8134-64-9,,,$,60.00,,,,,,香港,2012,,,
2012-05117,,心•變奏曲,Chinese,浩川,浩川著,青椒出版有限公司,978-988-15838-6-4,,,$,55.00,,,,,,香港,2012,,魔音; VI,
2012-05422,Chicken soup for the soul,心靈雞湯.學生卷,Chinese,,王清玲主編,洪波出版公司暢銷10周年紀念版,978-962-671-579-6,,,$,59.00,,,,,,香港,2012,,,
2012-04815,Cultural vision,文化視野,Chinese,,胡恩威主編,進念二十面體有限公司,978-988-17941-9-2,,,$,70.00,,,,,,香港,2011,,,
2012-05398,,文言文60篇講評.卷1,Chinese,,洪波姜鴻翔主編,洪波出版公司,978-962-671-555-0,,,$,58.00,,,,,,香港,2012,,,
2012-05399,,文言文60篇講評.卷2,Chinese,,洪波等主編,洪波出版公司,978-962-671-556-7,,,$,68.00,,,,,,香港,2012,,,
2012-05400,,文言文60篇講評.卷3,Chinese,,洪波姜鴻翔主編,洪波出版公司,978-962-671-546-8,,,$,68.00,,,,,,香港,2012,,,
2012-05393,,文言文拓展閱讀. 3,Chinese,陳培德等編,陳培德等編著,洪波出版公司,978-962-671-566-6,,,$,52.00,,,,,,香港,2012,,,
2012-06051,,文武之道:張國良詩集,Chinese,,,中國藝術家出版社,978-988-15776-8-9,,,$,68.00,,,,,,香港,2012,,內容以簡體字排版,
2012-07708,,文海掬貝錄,Chinese,夏智定,夏智定著,香港文學報社出版公司,978-962-962-336-4,,,$,88.00,,,,,,香港,2012,"21厘米iv, 149頁彩色插圖",內容以簡體字排版,
2012-07571,An affair with Chinese opera,文情雅戲:鄭文雅攝影集,Chinese,鄭文雅,鄭文雅著,萬里機構.萬里書店,978-962-14-4695-4,,精裝,$,880.00,,,,,,香港,2011,,中英對照,
2012-07629,,日日反省,Chinese,大田垣晴子,大田垣晴子著林信帆譯,萬里機構.萬里書店,978-962-14-4773-9,,,$,78.00,,,,,,香港,2012,,,
2012-06695,"Osaka, Japan",日本大阪,Chinese,,孫啟元編,郭良蕙新事業有限公司2013年版,978-988-15843-5-9,,,$,68.00,,,,,,香港,2012,,旅遊通,
2012-06702,"Osaka, Japan",日本大阪,Chinese,,孫啟元編,郭良蕙新事業有限公司2013,978-988-15843-4-2,,,$,55.00,,,,,,香港,2012,,出境遊指南,
2012-06188,,日本AV女優:女性的物化與默化,Chinese,,王向華邱愷欣主編,上書局,978-988-15219-1-0,,,$,75.00,,,,,,香港,2012,,,
2012-07649,,日本型男主廚的萬能醬料x 10分鐘食譜,Chinese,川越達也,川越達也著徐善偉譯,萬里機構.萬里書店,978-962-14-4928-3,,,$,98.00,,,,,,香港,2012,,飲食天地,
2012-05259,,日本留學手記:看故事•學日文,Chinese,伍玉環,伍玉環著,明文出版社增訂版,978-988-8134-70-0,,,$,88.00,,,,,,香港,2012,21厘米123頁彩色插圖附MP3光碟1隻,,
2012-06284,,日語補完研究所. Vol. 01,Chinese,Peggy先生,Peggy先生著,天行者出版有限公司,978-988-15534-3-0,,,$,88.00,,,,,,香港,2012,21厘米157頁彩色插圖(好好學; 01),,
2012-04702,,"日語語法淺說. 1,動詞、形容詞、形容動詞、",Chinese,五段動詞的音便、助詞編李澤森編,五段動詞的音便、助詞編李澤森編著,向日葵出版社新裝版,978-962-8494-95-8,,,$,48.00,,,,,,香港,2012,21厘米134頁插圖,,
2012-04247,,月份和節日,Chinese,,,PPP,978-988-8151-33-2,,,$,40.00,,,,,,香港,2011,20厘米13頁彩色插圖,部分內容以英文排版,
2012-07469,,月到中秋分外明,Chinese,,郭清容撰文,漢語聖經協會有限公司,978-962-513-873-2,,,,,,,,,,香港,2011,,,
2012-07188,,月亮不見了,Chinese,金守姬,金守姬著鞠志丞圖林玎玎編譯,木棉樹出版社,978-988-15033-3-6,,,$,38.00,,,,,,香港,2012,,,
2012-07068,,比星座還神準的生日靈數占卜,Chinese,佛蘿菈,佛蘿菈著,知出版社,978-988-8137-52-7,,,$,68.00,,,,,,香港,2012,,,
2012-05668,Trace of time-selected legal news review by Lu Husheng,毛澤東重返人間,Chinese,葉永烈,葉永烈著,時代國際出版有限公司,978-988-19566-3-7,,,$,100.00,,,,,,香港,2011,,九思實錄書系,
2012-05667,Mao’ s education,毛澤東教育學,Chinese,董標,董標著,時代國際出版有限公司,978-988-19566-5-1,,,$,128.00,,,,,,香港,2011,,九思實錄書系,
2012-04338,Ripples on the surface : selected poems of Gary Snyder,水面波紋:蓋瑞.施耐德詩選,Chinese,Gary Snyder,Gary Snyder著西川譯,牛津大學出版社(中國)有限公司,978-0-19-396445-7,,精裝,$,70.00,,,,,,香港,2012,,,
2012-04710,,"水晶左右手. IV,幸運水晶一條龍",Chinese,天林,天林著,星島出版有限公司,978-962-348-139-7,,,$,88.00,,,,,,香港,2012,,,
2012-07706,,水晶空間,Chinese,馬星原,馬星原著,世紀文化有限公司,978-988-15870-8-4,,,$,30.00,,,,,,香港,2012,,白貓黑貓數碼西遊系列,
2012-06331,,水晶貢多拉的奧秘,Chinese,Geronimo Stilton,Geronimo Stilton著鄧婷譯,新雅文化事業有限公司,978-962-08-5474-3,,,$,58.00,,,,,,香港,2012,,老鼠記者; 66,
2012-06875,,水墨寫畫:安龍海六十華誕從藝四十周年國畫集1972-2012,Chinese,,,泰山文藝出版社,978-988-15212-6-2,,精裝,$,186.00,,,,,,香港,2012,,內容以簡體字排版,
